"1 _ 1",,,,,"1 _ 2",,,,,"1 _ 3",,,,
"时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规"
"351.27","1857.138","4.071238","-.----","-1.278","314.61","1870.338","4.071269","-.----","-.----","328.77","1835.656","4.071281","-.----","-0.284"
"351.28","1857.185","4.071406","-.----","-1.278","314.62","1870.314","4.071437","-.----","-.----","328.78","1835.664","4.071444","-.----","-0.284"
"351.29","1857.193","4.071568","-.----","-1.278","314.63","1870.338","4.0716","-.----","-.----","328.79","1835.68","4.071612","-.----","-0.284"
"351.3","1857.193","4.071737","-.----","-1.278","314.64","1870.394","4.071769","-.----","-.----","328.8","1835.728","4.071775","-.----","-0.284"
"351.31","1857.233","4.071906","-.----","-1.278","314.65","1870.481","4.071938","-.----","-.----","328.81","1835.823","4.071944","-.----","-0.284"
"351.32","1857.328","4.072075","-.----","-1.278","314.66","1870.569","4.072106","-.----","-.----","328.82","1835.918","4.072106","-.----","-0.284"
"351.33","1857.376","4.072237","-.----","-1.278","314.67","1870.6","4.072275","-.----","-.----","328.83","1836.006","4.072268","-.----","-0.284"
"351.34","1857.328","4.072406","-.----","-1.278","314.68","1870.6","4.072437","-.----","-.----","328.84","1836.054","4.072437","-.----","-0.284"
"351.35","1857.257","4.072575","-.----","-1.278","314.69","1870.6","4.0726","-.----","-.----","328.85","1836.062","4.072606","-.----","-0.284"
"351.36","1857.257","4.072743","-.----","-1.278","314.7","1870.64","4.072769","-.----","-.----","328.86","1836.062","4.072769","-.----","-0.284"
"351.37","1857.313","4.072912","-.----","-1.278","314.71","1870.696","4.072937","-.----","-.----","328.87","1836.077","4.072937","-.----","-0.284"
"351.38","1857.336","4.073075","-.----","-1.278","314.72","1870.72","4.0731","-.----","-.----","328.88","1836.101","4.073106","-.----","-0.284"
"351.39","1857.352","4.073244","-.----","-1.278","314.73","1870.712","4.073268","-.----","-.----","328.89","1836.101","4.073268","-.----","-0.284"
"351.4","1857.416","4.073412","-.----","-1.278","314.74","1870.72","4.073437","-.----","-.----","328.9","1836.054","4.073437","-.----","-0.284"
"351.41","1857.559","4.073575","-.----","-1.278","314.75","1870.759","4.0736","-.----","-.----","328.91","1836.03","4.073606","-.----","-0.284"
"351.42","1857.702","4.073738","-.----","-1.278","314.76","1870.807","4.073769","-.----","-.----","328.92","1836.085","4.073775","-.----","-0.284"
"351.43","1857.789","4.073906","-.----","-1.278","314.77","1870.839","4.073931","-.----","-.----","328.93","1836.197","4.073937","-.----","-0.284"
"351.44","1857.813","4.074075","-.----","-1.278","314.78","1870.879","4.0741","-.----","-.----","328.94","1836.276","4.074106","-.----","-0.284"
"351.45","1857.758","4.074237","-.----","-1.278","314.79","1870.902","4.074263","-.----","-.----","328.95","1836.316","4.074275","-.----","-0.284"
"351.46","1857.678","4.074406","-.----","-1.278","314.8","1870.918","4.074425","-.----","-.----","328.96","1836.34","4.074438","-.----","-0.284"
"351.47","1857.591","4.074569","-.----","-1.278","314.81","1870.926","4.074594","-.----","-.----","328.97","1836.364","4.074606","-.----","-0.284"
"351.48","1857.583","4.074738","-.----","-1.278","314.82","1870.966","4.074762","-.----","-.----","328.98","1836.395","4.074775","-.----","-0.284"
"351.49","1857.654","4.0749","-.----","-1.278","314.83","1871.022","4.074931","-.----","-.----","328.99","1836.419","4.074937","-.----","-0.284"
"351.5","1857.75","4.075068","-.----","-1.278","314.84","1871.093","4.0751","-.----","-.----","329","1836.435","4.075112","-.----","-0.284"
"351.51","1857.845","4.075237","-.----","-1.278","314.85","1871.181","4.075269","-.----","-.----","329.01","1836.395","4.075275","-.----","-0.284"
"351.52","1857.932","4.0754","-.----","-1.278","314.86","1871.236","4.075438","-.----","-.----","329.02","1836.34","4.075444","-.----","-0.284"
"351.53","1858.004","4.075569","-.----","-1.278","314.87","1871.26","4.0756","-.----","-.----","329.03","1836.324","4.075606","-.----","-0.284"
"351.54","1858.083","4.075731","-.----","-1.278","314.88","1871.292","4.075768","-.----","-.----","329.04","1836.395","4.075775","-.----","-0.284"
"351.55","1858.171","4.0759","-.----","-1.278","314.89","1871.324","4.075937","-.----","-.----","329.05","1836.506","4.075943","-.----","-0.284"
"351.56","1858.219","4.076069","-.----","-1.278","314.9","1871.371","4.076106","-.----","-.----","329.06","1836.578","4.076106","-.----","-0.284"
"351.57","1858.211","4.076237","-.----","-1.278","314.91","1871.443","4.076275","-.----","-.----","329.07","1836.618","4.076269","-.----","-0.284"
"351.58","1858.163","4.076406","-.----","-1.278","314.92","1871.53","4.076437","-.----","-.----","329.08","1836.602","4.076437","-.----","-0.284"
"351.59","1858.099","4.076575","-.----","-1.278","314.93","1871.626","4.076606","-.----","-.----","329.09","1836.594","4.076606","-.----","-0.284"
"351.6","1858.083","4.076744","-.----","-1.278","314.94","1871.713","4.076775","-.----","-.----","329.1","1836.594","4.076769","-.----","-0.284"
"351.61","1858.163","4.076906","-.----","-1.278","314.95","1871.769","4.076937","-.----","-.----","329.11","1836.618","4.076937","-.----","-0.284"
"351.62","1858.219","4.077075","-.----","-1.278","314.96","1871.769","4.0771","-.----","-.----","329.12","1836.65","4.0771","-.----","-0.284"
"351.63","1858.234","4.077244","-.----","-1.278","314.97","1871.737","4.077269","-.----","-.----","329.13","1836.689","4.077269","-.----","-0.284"
"351.64","1858.242","4.077406","-.----","-1.278","314.98","1871.697","4.077431","-.----","-.----","329.14","1836.737","4.077437","-.----","-0.284"
"351.65","1858.306","4.077575","-.----","-1.278","314.99","1871.721","4.0776","-.----","-.----","329.15","1836.817","4.0776","-.----","-0.284"
"351.66","1858.377","4.077744","-.----","-1.278","315","1871.785","4.077763","-.----","-.----","329.16","1836.88","4.077763","-.----","-0.284"
"351.67","1858.409","4.077912","-.----","-1.278","315.01","1871.84","4.077931","-.----","-.----","329.17","1836.888","4.077931","-.----","-0.284"
"351.68","1858.425","4.078075","-.----","-1.278","315.02","1871.888","4.0781","-.----","-.----","329.18","1836.856","4.078106","-.----","-0.284"
"351.69","1858.425","4.078244","-.----","-1.278","315.03","1871.912","4.078269","-.----","-.----","329.19","1836.864","4.078269","-.----","-0.284"
"351.7","1858.425","4.078406","-.----","-1.278","315.04","1871.928","4.078431","-.----","-.----","329.2","1836.944","4.078437","-.----","-0.284"
"351.71","1858.449","4.078575","-.----","-1.278","315.05","1871.975","4.0786","-.----","-.----","329.21","1837.015","4.078606","-.----","-0.284"
"351.72","1858.521","4.078737","-.----","-1.278","315.06","1872.087","4.078763","-.----","-.----","329.22","1837.063","4.078769","-.----","-0.284"
"351.73","1858.568","4.078906","-.----","-1.278","315.07","1872.158","4.078931","-.----","-.----","329.23","1837.11","4.078938","-.----","-0.284"
"351.74","1858.608","4.079069","-.----","-1.278","315.08","1872.11","4.0791","-.----","-.----","329.24","1837.166","4.079106","-.----","-0.284"
"351.75","1858.632","4.079231","-.----","-1.278","315.09","1872.047","4.079268","-.----","-.----","329.25","1837.23","4.079275","-.----","-0.284"
"351.76","1858.64","4.079406","-.----","-1.278","315.1","1872.063","4.079437","-.----","-.----","329.26","1837.285","4.079443","-.----","-0.284"
"351.77","1858.656","4.079575","-.----","-1.278","315.11","1872.118","4.0796","-.----","-.----","329.27","1837.365","4.079612","-.----","-0.284"
"351.78","1858.679","4.079737","-.----","-1.278","315.12","1872.158","4.079769","-.----","-.----","329.28","1837.412","4.079775","-.----","-0.284"
"351.79","1858.703","4.079906","-.----","-1.278","315.13","1872.206","4.079937","-.----","-.----","329.29","1837.397","4.079944","-.----","-0.284"
"351.8","1858.711","4.080075","-.----","-1.278","315.14","1872.238","4.080106","-.----","-.----","329.3","1837.412","4.080106","-.----","-0.284"
"351.81","1858.751","4.080244","-.----","-1.278","315.15","1872.253","4.080275","-.----","-.----","329.31","1837.484","4.080275","-.----","-0.284"
"351.82","1858.854","4.080406","-.----","-1.278","315.16","1872.261","4.080444","-.----","-.----","329.32","1837.556","4.080437","-.----","-0.284"
"351.83","1858.958","4.080575","-.----","-1.278","315.17","1872.285","4.080606","-.----","-.----","329.33","1837.579","4.0806","-.----","-0.284"
"351.84","1858.989","4.080744","-.----","-1.278","315.18","1872.325","4.080769","-.----","-.----","329.34","1837.579","4.080769","-.----","-0.284"
"351.85","1858.981","4.080913","-.----","-1.278","315.19","1872.333","4.080937","-.----","-.----","329.35","1837.611","4.080931","-.----","-0.284"
"351.86","1858.981","4.081075","-.----","-1.278","315.2","1872.349","4.0811","-.----","-.----","329.36","1837.683","4.0811","-.----","-0.284"
"351.87","1859.029","4.081244","-.----","-1.278","315.21","1872.357","4.081269","-.----","-.----","329.37","1837.746","4.081269","-.----","-0.284"
"351.88","1859.101","4.081419","-.----","-1.278","315.22","1872.373","4.081431","-.----","-.----","329.38","1837.81","4.081438","-.----","-0.284"
"351.89","1859.125","4.081581","-.----","-1.278","315.23","1872.373","4.0816","-.----","-.----","329.39","1837.865","4.0816","-.----","-0.284"
"351.9","1859.085","4.08175","-.----","-1.278","315.24","1872.373","4.081769","-.----","-.----","329.4","1837.865","4.081769","-.----","-0.284"
"351.91","1859.037","4.081913","-.----","-1.278","315.25","1872.381","4.081931","-.----","-.----","329.41","1837.858","4.081937","-.----","-0.284"
"351.92","1859.029","4.082075","-.----","-1.278","315.26","1872.404","4.0821","-.----","-.----","329.42","1837.881","4.082106","-.----","-0.284"
"351.93","1859.037","4.082243","-.----","-1.278","315.27","1872.42","4.082269","-.----","-.----","329.43","1837.929","4.082275","-.----","-0.284"
"351.94","1859.077","4.082412","-.----","-1.278","315.28","1872.468","4.082431","-.----","-.----","329.44","1837.977","4.082438","-.----","-0.284"
"351.95","1859.125","4.082575","-.----","-1.278","315.29","1872.579","4.082593","-.----","-.----","329.45","1837.961","4.082606","-.----","-0.284"
"351.96","1859.18","4.082744","-.----","-1.278","315.3","1872.675","4.082762","-.----","-.----","329.46","1837.929","4.082775","-.----","-0.284"
"351.97","1859.244","4.082906","-.----","-1.278","315.31","1872.706","4.082925","-.----","-.----","329.47","1837.889","4.082937","-.----","-0.284"
"351.98","1859.268","4.083075","-.----","-1.278","315.32","1872.698","4.083094","-.----","-.----","329.48","1837.905","4.083106","-.----","-0.284"
"351.99","1859.291","4.083237","-.----","-1.278","315.33","1872.706","4.083262","-.----","-.----","329.49","1837.961","4.083275","-.----","-0.284"
"352","1859.355","4.083406","-.----","-1.278","315.34","1872.778","4.083437","-.----","-.----","329.5","1838.032","4.083444","-.----","-0.284"
"352.01","1859.434","4.083569","-.----","-1.278","315.35","1872.865","4.0836","-.----","-.----","329.51","1838.096","4.083612","-.----","-0.284"
"352.02","1859.498","4.083731","-.----","-1.278","315.36","1872.905","4.083769","-.----","-.----","329.52","1838.12","4.083775","-.----","-0.284"
"352.03","1859.522","4.0839","-.----","-1.278","315.37","1872.889","4.083937","-.----","-.----","329.53","1838.183","4.083944","-.----","-0.284"
"352.04","1859.498","4.084063","-.----","-1.278","315.38","1872.889","4.0841","-.----","-.----","329.54","1838.263","4.084106","-.----","-0.284"
"352.05","1859.474","4.084231","-.----","-1.278","315.39","1872.961","4.084269","-.----","-.----","329.55","1838.35","4.084275","-.----","-0.284"
"352.06","1859.506","4.0844","-.----","-1.278","315.4","1873.12","4.084437","-.----","-.----","329.56","1838.406","4.084437","-.----","-0.284"
"352.07","1859.681","4.084569","-.----","-1.278","315.41","1873.287","4.0846","-.----","-.----","329.57","1838.485","4.084606","-.----","-0.284"
"352.08","1859.864","4.084737","-.----","-1.278","315.42","1873.374","4.084775","-.----","-.----","329.58","1838.541","4.084769","-.----","-0.284"
"352.09","1859.927","4.084906","-.----","-1.278","315.43","1873.326","4.084938","-.----","-.----","329.59","1838.565","4.084938","-.----","-0.284"
"352.1","1859.887","4.085069","-.----","-1.278","315.44","1873.191","4.085106","-.----","-.----","329.6","1838.557","4.0851","-.----","-0.284"
"352.11","1859.84","4.085238","-.----","-1.278","315.45","1873.096","4.085268","-.----","-.----","329.61","1838.533","4.085268","-.----","-0.284"
"352.12","1859.816","4.085406","-.----","-1.278","315.46","1873.08","4.085437","-.----","-.----","329.62","1838.493","4.085437","-.----","-0.284"
"352.13","1859.84","4.085575","-.----","-1.278","315.47","1873.167","4.0856","-.----","-.----","329.63","1838.509","4.0856","-.----","-0.284"
"352.14","1859.927","4.085743","-.----","-1.278","315.48","1873.263","4.085769","-.----","-.----","329.64","1838.541","4.085769","-.----","-0.284"
"352.15","1860.031","4.085906","-.----","-1.278","315.49","1873.358","4.085938","-.----","-.----","329.65","1838.565","4.085931","-.----","-0.284"
"352.16","1860.118","4.086075","-.----","-1.278","315.5","1873.406","4.0861","-.----","-.----","329.66","1838.557","4.0861","-.----","-0.284"
"352.17","1860.158","4.086237","-.----","-1.278","315.51","1873.446","4.086262","-.----","-.----","329.67","1838.557","4.086262","-.----","-0.284"
"352.18","1860.166","4.086406","-.----","-1.278","315.52","1873.493","4.086431","-.----","-.----","329.68","1838.581","4.086437","-.----","-0.284"
"352.19","1860.237","4.086575","-.----","-1.278","315.53","1873.549","4.0866","-.----","-.----","329.69","1838.636","4.086606","-.----","-0.284"
"352.2","1860.348","4.086738","-.----","-1.278","315.54","1873.589","4.086769","-.----","-.----","329.7","1838.684","4.086769","-.----","-0.284"
"352.21","1860.396","4.086906","-.----","-1.278","315.55","1873.589","4.086937","-.----","-.----","329.71","1838.708","4.086937","-.----","-0.284"
"352.22","1860.325","4.087069","-.----","-1.278","315.56","1873.549","4.0871","-.----","-.----","329.72","1838.724","4.087106","-.----","-0.284"
"352.23","1860.205","4.087237","-.----","-1.278","315.57","1873.517","4.087269","-.----","-.----","329.73","1838.748","4.087275","-.----","-0.284"
"352.24","1860.134","4.0874","-.----","-1.278","315.58","1873.525","4.087438","-.----","-.----","329.74","1838.827","4.087444","-.----","-0.284"
"352.25","1860.166","4.087569","-.----","-1.278","315.59","1873.573","4.087606","-.----","-.----","329.75","1838.962","4.087606","-.----","-0.284"
"352.26","1860.285","4.087738","-.----","-1.278","315.6","1873.628","4.087775","-.----","-.----","329.76","1839.058","4.087775","-.----","-0.284"
"352.27","1860.404","4.087906","-.----","-1.278","315.61","1873.66","4.087937","-.----","-.----","329.77","1839.081","4.087944","-.----","-0.284"
"352.28","1860.491","4.088075","-.----","-1.278","315.62","1873.676","4.088106","-.----","-.----","329.78","1839.058","4.088112","-.----","-0.284"
"352.29","1860.539","4.088243","-.----","-1.278","315.63","1873.676","4.088275","-.----","-.----","329.79","1839.034","4.088275","-.----","-0.284"
"352.3","1860.579","4.088406","-.----","-1.278","315.64","1873.66","4.088444","-.----","-.----","329.8","1839.026","4.088444","-.----","-0.284"
"352.31","1860.627","4.088575","-.----","-1.278","315.65","1873.676","4.088613","-.----","-.----","329.81","1839.058","4.088606","-.----","-0.284"
"352.32","1860.698","4.088737","-.----","-1.278","315.66","1873.779","4.088775","-.----","-.----","329.82","1839.153","4.088768","-.----","-0.284"
"352.33","1860.722","4.088906","-.----","-1.278","315.67","1873.93","4.088943","-.----","-.----","329.83","1839.28","4.088937","-.----","-0.284"
"352.34","1860.627","4.089075","-.----","-1.278","315.68","1874.057","4.089106","-.----","-.----","329.84","1839.328","4.089106","-.----","-0.284"
"352.35","1860.491","4.089243","-.----","-1.278","315.69","1874.105","4.089275","-.----","-.----","329.85","1839.312","4.089269","-.----","-0.284"
"352.36","1860.428","4.089412","-.----","-1.278","315.7","1874.105","4.089437","-.----","-.----","329.86","1839.312","4.089437","-.----","-0.284"
"352.37","1860.491","4.089575","-.----","-1.278","315.71","1874.057","4.089606","-.----","-.----","329.87","1839.399","4.0896","-.----","-0.284"
"352.38","1860.627","4.089744","-.----","-1.278","315.72","1874.034","4.089768","-.----","-.----","329.88","1839.479","4.089775","-.----","-0.284"
"352.39","1860.746","4.089912","-.----","-1.278","315.73","1874.081","4.089937","-.----","-.----","329.89","1839.519","4.089943","-.----","-0.284"
"352.4","1860.801","4.090081","-.----","-1.278","315.74","1874.161","4.090106","-.----","-.----","329.9","1839.503","4.090106","-.----","-0.284"
"352.41","1860.817","4.090244","-.----","-1.278","315.75","1874.256","4.090269","-.----","-.----","329.91","1839.479","4.090269","-.----","-0.284"
"352.42","1860.825","4.090413","-.----","-1.278","315.76","1874.328","4.090437","-.----","-.----","329.92","1839.471","4.090437","-.----","-0.284"
"352.43","1860.889","4.090575","-.----","-1.278","315.77","1874.328","4.0906","-.----","-.----","329.93","1839.495","4.090606","-.----","-0.284"
"352.44","1860.976","4.090744","-.----","-1.278","315.78","1874.28","4.090763","-.----","-.----","329.94","1839.566","4.090775","-.----","-0.284"
"352.45","1861.032","4.090906","-.----","-1.278","315.79","1874.296","4.090931","-.----","-.----","329.95","1839.662","4.090944","-.----","-0.284"
"352.46","1861.08","4.091069","-.----","-1.278","315.8","1874.367","4.091094","-.----","-.----","329.96","1839.709","4.091106","-.----","-0.284"
"352.47","1861.143","4.091244","-.----","-1.278","315.81","1874.455","4.091256","-.----","-.----","329.97","1839.677","4.091275","-.----","-0.284"
"352.48","1861.191","4.091406","-.----","-1.278","315.82","1874.487","4.091425","-.----","-.----","329.98","1839.638","4.091444","-.----","-0.284"
"352.49","1861.199","4.091575","-.----","-1.278","315.83","1874.502","4.0916","-.----","-.----","329.99","1839.685","4.091612","-.----","-0.284"
"352.5","1861.175","4.091737","-.----","-1.278","315.84","1874.51","4.091763","-.----","-.----","330","1839.781","4.091781","-.----","-0.284"
"352.51","1861.175","4.0919","-.----","-1.278","315.85","1874.534","4.091931","-.----","-.----","330.01","1839.852","4.09195","-.----","-0.284"
"352.52","1861.215","4.092069","-.----","-1.278","315.86","1874.526","4.0921","-.----","-.----","330.02","1839.892","4.092113","-.----","-0.284"
"352.53","1861.302","4.092231","-.----","-1.278","315.87","1874.487","4.092262","-.----","-.----","330.03","1839.9","4.092275","-.----","-0.284"
"352.54","1861.382","4.0924","-.----","-1.278","315.88","1874.502","4.092437","-.----","-.----","330.04","1839.916","4.092443","-.----","-0.284"
"352.55","1861.421","4.092562","-.----","-1.278","315.89","1874.55","4.0926","-.----","-.----","330.05","1839.948","4.092606","-.----","-0.284"
"352.56","1861.397","4.092737","-.----","-1.278","315.9","1874.574","4.092769","-.----","-.----","330.06","1839.987","4.092775","-.----","-0.284"
"352.57","1861.397","4.092906","-.----","-1.278","315.91","1874.582","4.092937","-.----","-.----","330.07","1840.059","4.092944","-.----","-0.284"
"352.58","1861.429","4.093069","-.----","-1.278","315.92","1874.622","4.093106","-.----","-.----","330.08","1840.154","4.093106","-.----","-0.284"
"352.59","1861.493","4.093237","-.----","-1.278","315.93","1874.653","4.093269","-.----","-.----","330.09","1840.226","4.093275","-.----","-0.284"
"352.6","1861.564","4.093406","-.----","-1.278","315.94","1874.669","4.093437","-.----","-.----","330.1","1840.226","4.093437","-.----","-0.284"
"352.61","1861.612","4.093575","-.----","-1.278","315.95","1874.63","4.0936","-.----","-.----","330.11","1840.17","4.093606","-.----","-0.284"
"352.62","1861.62","4.093744","-.----","-1.278","315.96","1874.606","4.093769","-.----","-.----","330.12","1840.13","4.093769","-.----","-0.284"
"352.63","1861.636","4.093906","-.----","-1.278","315.97","1874.653","4.093931","-.----","-.----","330.13","1840.202","4.093931","-.----","-0.284"
"352.64","1861.636","4.094075","-.----","-1.278","315.98","1874.781","4.0941","-.----","-.----","330.14","1840.337","4.0941","-.----","-0.284"
"352.65","1861.652","4.094244","-.----","-1.278","315.99","1874.924","4.094263","-.----","-.----","330.15","1840.472","4.094263","-.----","-0.284"
"352.66","1861.676","4.094412","-.----","-1.278","316","1875.019","4.094431","-.----","-.----","330.16","1840.496","4.094431","-.----","-0.284"
"352.67","1861.683","4.094575","-.----","-1.278","316.01","1875.051","4.094594","-.----","-.----","330.17","1840.425","4.094594","-.----","-0.284"
"352.68","1861.676","4.094744","-.----","-1.278","316.02","1875.043","4.094762","-.----","-.----","330.18","1840.361","4.094769","-.----","-0.284"
"352.69","1861.652","4.094906","-.----","-1.278","316.03","1874.995","4.094937","-.----","-.----","330.19","1840.369","4.094937","-.----","-0.284"
"352.7","1861.66","4.095075","-.----","-1.278","316.04","1874.971","4.0951","-.----","-.----","330.2","1840.448","4.0951","-.----","-0.284"
"352.71","1861.723","4.095237","-.----","-1.278","316.05","1874.979","4.095269","-.----","-.----","330.21","1840.52","4.095269","-.----","-0.284"
"352.72","1861.819","4.095406","-.----","-1.278","316.06","1875.003","4.095431","-.----","-.----","330.22","1840.52","4.095438","-.----","-0.284"
"352.73","1861.946","4.095569","-.----","-1.278","316.07","1875.019","4.0956","-.----","-.----","330.23","1840.48","4.095606","-.----","-0.284"
"352.74","1862.025","4.095737","-.----","-1.278","316.08","1875.075","4.095768","-.----","-.----","330.24","1840.472","4.095768","-.----","-0.284"
"352.75","1862.025","4.0959","-.----","-1.278","316.09","1875.186","4.095937","-.----","-.----","330.25","1840.504","4.095937","-.----","-0.284"
"352.76","1861.97","4.096075","-.----","-1.278","316.1","1875.297","4.0961","-.----","-.----","330.26","1840.568","4.096106","-.----","-0.284"
"352.77","1861.985","4.096237","-.----","-1.278","316.11","1875.377","4.096269","-.----","-.----","330.27","1840.615","4.096275","-.----","-0.284"
"352.78","1862.009","4.096406","-.----","-1.278","316.12","1875.416","4.096437","-.----","-.----","330.28","1840.639","4.096444","-.----","-0.284"
"352.79","1862.009","4.096569","-.----","-1.278","316.13","1875.464","4.096606","-.----","-.----","330.29","1840.663","4.096606","-.----","-0.284"
"352.8","1861.994","4.096737","-.----","-1.278","316.14","1875.496","4.096769","-.----","-.----","330.3","1840.711","4.096775","-.----","-0.284"
"352.81","1862.049","4.096906","-.----","-1.278","316.15","1875.559","4.096937","-.----","-.----","330.31","1840.798","4.096937","-.----","-0.284"
"352.82","1862.105","4.097075","-.----","-1.278","316.16","1875.623","4.097106","-.----","-.----","330.32","1840.87","4.097106","-.----","-0.284"
"352.83","1862.129","4.097244","-.----","-1.278","316.17","1875.647","4.097275","-.----","-.----","330.33","1840.901","4.097269","-.----","-0.284"
"352.84","1862.097","4.097406","-.----","-1.278","316.18","1875.631","4.097437","-.----","-.----","330.34","1840.933","4.097437","-.----","-0.284"
"352.85","1862.033","4.097575","-.----","-1.278","316.19","1875.655","4.097606","-.----","-.----","330.35","1840.973","4.0976","-.----","-0.284"
"352.86","1862.033","4.097744","-.----","-1.278","316.2","1875.766","4.097775","-.----","-.----","330.36","1841.029","4.097763","-.----","-0.284"
"352.87","1862.081","4.097906","-.----","-1.278","316.21","1875.885","4.097938","-.----","-.----","330.37","1841.076","4.097931","-.----","-0.284"
"352.88","1862.168","4.098081","-.----","-1.278","316.22","1875.973","4.0981","-.----","-.----","330.38","1841.092","4.098106","-.----","-0.284"
"352.89","1862.264","4.09825","-.----","-1.278","316.23","1875.973","4.098269","-.----","-.----","330.39","1841.068","4.098269","-.----","-0.284"
"352.9","1862.335","4.098413","-.----","-1.278","316.24","1875.973","4.098437","-.----","-.----","330.4","1841.052","4.098437","-.----","-0.284"
"352.91","1862.367","4.098575","-.----","-1.278","316.25","1875.997","4.098606","-.----","-.----","330.41","1841.068","4.098606","-.----","-0.284"
"352.92","1862.367","4.098743","-.----","-1.278","316.26","1876.02","4.098769","-.----","-.----","330.42","1841.092","4.098775","-.----","-0.284"
"352.93","1862.423","4.098906","-.----","-1.278","316.27","1876.028","4.098931","-.----","-.----","330.43","1841.148","4.098938","-.----","-0.284"
"352.94","1862.518","4.099075","-.----","-1.278","316.28","1876.005","4.0991","-.----","-.----","330.44","1841.275","4.099106","-.----","-0.284"
"352.95","1862.589","4.099244","-.----","-1.278","316.29","1875.957","4.099262","-.----","-.----","330.45","1841.378","4.099275","-.----","-0.284"
"352.96","1862.613","4.099406","-.----","-1.278","316.3","1875.933","4.099431","-.----","-.----","330.46","1841.402","4.099443","-.----","-0.284"
"352.97","1862.589","4.099569","-.----","-1.278","316.31","1876.005","4.099594","-.----","-.----","330.47","1841.378","4.099606","-.----","-0.284"
"352.98","1862.589","4.099737","-.----","-1.278","316.32","1876.124","4.099762","-.----","-.----","330.48","1841.394","4.099775","-.----","-0.284"
"352.99","1862.645","4.099906","-.----","-1.278","316.33","1876.211","4.099931","-.----","-.----","330.49","1841.418","4.099937","-.----","-0.284"
"353","1862.74","4.100069","-.----","-1.278","316.34","1876.243","4.1001","-.----","-.----","330.5","1841.402","4.100106","-.----","-0.284"
"353.01","1862.804","4.100237","-.----","-1.278","316.35","1876.267","4.100262","-.----","-.----","330.51","1841.378","4.100275","-.----","-0.284"
"353.02","1862.82","4.1004","-.----","-1.278","316.36","1876.346","4.100437","-.----","-.----","330.52","1841.426","4.100444","-.----","-0.284"
"353.03","1862.804","4.100569","-.----","-1.278","316.37","1876.442","4.1006","-.----","-.----","330.53","1841.521","4.100606","-.----","-0.284"
"353.04","1862.78","4.100738","-.----","-1.278","316.38","1876.497","4.100769","-.----","-.----","330.54","1841.601","4.100775","-.----","-0.284"
"353.05","1862.796","4.1009","-.----","-1.278","316.39","1876.497","4.100937","-.----","-.----","330.55","1841.656","4.100944","-.----","-0.284"
"353.06","1862.876","4.101068","-.----","-1.278","316.4","1876.45","4.1011","-.----","-.----","330.56","1841.704","4.101106","-.----","-0.284"
"353.07","1862.987","4.101243","-.----","-1.278","316.41","1876.418","4.101269","-.----","-.----","330.57","1841.768","4.101269","-.----","-0.284"
"353.08","1863.042","4.101406","-.----","-1.278","316.42","1876.45","4.101438","-.----","-.----","330.58","1841.839","4.101438","-.----","-0.284"
"353.09","1863.058","4.101575","-.----","-1.278","316.43","1876.537","4.101606","-.----","-.----","330.59","1841.895","4.101606","-.----","-0.284"
"353.1","1863.058","4.101737","-.----","-1.278","316.44","1876.632","4.101775","-.----","-.----","330.6","1841.935","4.101775","-.----","-0.284"
"353.11","1863.058","4.101906","-.----","-1.278","316.45","1876.72","4.101937","-.----","-.----","330.61","1841.919","4.101937","-.----","-0.284"
"353.12","1863.09","4.102075","-.----","-1.278","316.46","1876.799","4.1021","-.----","-.----","330.62","1841.911","4.1021","-.----","-0.284"
"353.13","1863.162","4.102243","-.----","-1.278","316.47","1876.871","4.102269","-.----","-.----","330.63","1841.95","4.102269","-.----","-0.284"
"353.14","1863.241","4.102412","-.----","-1.278","316.48","1876.911","4.102431","-.----","-.----","330.64","1841.998","4.102437","-.----","-0.284"
"353.15","1863.249","4.102575","-.----","-1.278","316.49","1876.911","4.1026","-.----","-.----","330.65","1842.054","4.1026","-.----","-0.284"
"353.16","1863.225","4.102744","-.----","-1.278","316.5","1876.918","4.102768","-.----","-.----","330.66","1842.117","4.102762","-.----","-0.284"
"353.17","1863.217","4.102906","-.----","-1.278","316.51","1876.942","4.102931","-.----","-.----","330.67","1842.173","4.102931","-.----","-0.284"
"353.18","1863.193","4.103075","-.----","-1.278","316.52","1876.918","4.103094","-.----","-.----","330.68","1842.221","4.103106","-.----","-0.284"
"353.19","1863.162","4.103238","-.----","-1.278","316.53","1876.911","4.103269","-.----","-.----","330.69","1842.221","4.103269","-.----","-0.284"
"353.2","1863.178","4.103406","-.----","-1.278","316.54","1876.934","4.103437","-.----","-.----","330.7","1842.237","4.103437","-.----","-0.284"
"353.21","1863.265","4.103569","-.----","-1.278","316.55","1876.958","4.1036","-.----","-.----","330.71","1842.237","4.103606","-.----","-0.284"
"353.22","1863.337","4.103737","-.----","-1.278","316.56","1876.966","4.103769","-.----","-.----","330.72","1842.268","4.103775","-.----","-0.284"
"353.23","1863.368","4.1039","-.----","-1.278","316.57","1876.958","4.103931","-.----","-.----","330.73","1842.308","4.103938","-.----","-0.284"
"353.24","1863.416","4.104069","-.----","-1.278","316.58","1876.966","4.1041","-.----","-.----","330.74","1842.332","4.104106","-.----","-0.284"
